                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     89,                0.48042,                0.38014,                0.84254,                0.97646,                0.96129,                0.98554,                0.88383,                0.46321,                0.34982,                0.86318,               0.004637,               0.004637,               0.004637
                     90,                0.47553,                0.37747,                0.84194,                0.97489,                 0.9489,                0.98318,                0.88243,                0.45407,                0.34369,                0.85941,              0.0046329,              0.0046329,              0.0046329
                     91,                0.47731,                0.38094,                0.84578,                0.96936,                0.96579,                0.98619,                0.88375,                0.46398,                0.34739,                0.86272,              0.0046288,              0.0046288,              0.0046288
                     92,                0.47916,                0.38082,                0.84344,                0.97929,                 0.9636,                0.98722,                0.88583,                0.46264,                0.34229,                0.86383,              0.0046246,              0.0046246,              0.0046246
                     93,                0.47454,                   0.38,                0.84061,                 0.9732,                0.96079,                0.98622,                0.88549,                0.46068,                  0.347,                0.86161,              0.0046205,              0.0046205,              0.0046205
                     94,                0.47217,                0.37183,                0.84247,                0.97422,                0.96791,                 0.9885,                 0.8893,                0.45287,                0.33935,                0.86089,              0.0046164,              0.0046164,              0.0046164
                     95,                0.47117,                0.37018,                 0.8433,                0.97579,                0.96472,                0.98775,                0.88795,                0.45419,                0.34224,                0.86184,              0.0046123,              0.0046123,              0.0046123
                     96,                0.47486,                0.37083,                0.84162,                0.97839,                0.96091,                0.98818,                0.88973,                0.45187,                0.33395,                0.86141,              0.0046081,              0.0046081,              0.0046081
                     97,                0.46894,                0.37102,                0.84096,                 0.9758,                0.96407,                0.98581,                0.88519,                0.45797,                0.33581,                0.86144,               0.004604,               0.004604,               0.004604
                     98,                0.46883,                0.36849,                0.83937,                0.96951,                0.96459,                0.98614,                0.88593,                0.45612,                0.33913,                0.86064,              0.0045999,              0.0045999,              0.0045999
                     99,                0.47007,                0.37018,                0.83979,                0.97767,                0.96122,                0.98654,                0.88522,                 0.4583,                 0.3429,                0.86352,              0.0045958,              0.0045958,              0.0045958
                    100,                0.46934,                0.37088,                0.84319,                0.97239,                0.96095,                 0.9861,                0.88543,                0.46099,                0.34323,                 0.8626,              0.0045916,              0.0045916,              0.0045916
